,0,1
117,2012-03-14 00:00:00,-1.9756171820197836
118,2012-04-07 00:00:00,-2.1222476725326356
119,2012-06-16 00:00:00,-2.487062722412756
120,2012-07-17 00:00:00,-2.9499947797585007
121,2012-08-17 00:00:00,-4.776193093242604
122,2012-09-14 00:00:00,-5.407358897068619
123,2012-11-19 00:00:00,-4.417363423265364
124,2012-12-17 00:00:00,-5.463449580950046
125,2013-01-17 00:00:00,-3.8180291472746815
126,2013-02-14 00:00:00,-3.6252891358079404
127,2013-04-21 00:00:00,-2.7919611197399528
128,2013-05-17 00:00:00,-1.3060493501049066
129,2013-06-16 00:00:00,-2.284985173689469
130,2013-07-17 00:00:00,-2.3598262735118385
131,2013-10-17 00:00:00,-3.936190593702316
132,2013-11-16 00:00:00,-3.65619174347424
133,2013-12-17 00:00:00,-3.7654262259364613
134,2014-01-09 00:00:00,-3.579236389359782
135,2014-03-18 00:00:00,-1.8246387405917506
136,2014-04-16 00:00:00,-3.1117190620014146
137,2014-05-17 00:00:00,-4.367646456359053
138,2014-06-13 00:00:00,-5.0602888612926975
139,2014-08-17 00:00:00,-6.108440816888994
140,2014-09-16 00:00:00,-6.274019913085091
141,2014-10-17 00:00:00,-4.613643108198202
142,2014-11-16 00:00:00,-4.025917737376374
143,2015-01-23 00:00:00,-1.34226850000859
144,2015-02-15 00:00:00,-3.505598305799123
145,2015-03-17 00:00:00,-3.8142315907633297
146,2015-04-12 00:00:00,-6.220976161845535
147,2015-05-02 00:00:00,-6.191890383568678
148,2015-07-16 00:00:00,-4.703981768797917
149,2015-08-17 00:00:00,-3.1578720828265694
150,2015-09-15 00:00:00,-4.416384597683576
151,2015-12-23 00:00:00,-3.5109571879406754
152,2016-01-17 00:00:00,-6.83106202093281
153,2016-02-14 00:00:00,-6.28950202021675
154,2016-03-17 00:00:00,-5.703853652163503
155,2016-05-20 00:00:00,-3.526632954813013
156,2016-06-16 00:00:00,-5.779957289579633
157,2016-07-16 00:00:00,-4.251511749339873
158,2016-08-22 00:00:00,-7.40234961811737
159,2016-11-28 00:00:00,-4.692866693288914
160,2016-12-25 00:00:00,-4.327444017619984
161,2017-01-21 00:00:00,-4.083851477888947
162,2017-03-31 00:00:00,-1.9450863137343373
163,2017-04-25 00:00:00,-4.113927049207133
164,2017-05-15 00:00:00,-6.309179456834382
165,2017-06-11 00:00:00,-6.159938304373508
166,2017-07-31 00:00:00,-5.785861492156982
167,2017-08-31 00:00:00,-5.793514728546143
168,2017-09-30 00:00:00,-5.801167011260986
169,2017-10-31 00:00:00,-5.7901530265808105
170,2017-11-30 00:00:00,-5.653748989105225
171,2017-12-31 00:00:00,-5.513428211212158
172,2018-01-31 00:00:00,-5.43828010559082
173,2018-02-28 00:00:00,-5.661793231964111
174,2018-03-31 00:00:00,-5.885305881500244
175,2018-04-30 00:00:00,-5.970638751983643
176,2018-05-31 00:00:00,-6.025367259979248
177,2018-06-16 00:00:00,-3.4505325927511885
178,2018-07-10 00:00:00,-4.1269989246282215
179,2018-11-01 00:00:00,-2.9453936434093637
180,2018-11-21 00:00:00,-3.031738764270233
181,2018-12-17 00:00:00,-3.566005687505696
182,2019-01-14 00:00:00,-4.930504249632353
183,2019-02-12 00:00:00,-4.972719732397288
184,2019-03-17 00:00:00,-5.125315513678115
185,2019-04-16 00:00:00,-4.379516886558341
186,2019-05-17 00:00:00,-3.1841370823235002
187,2019-06-16 00:00:00,-9.384061681726013
188,2019-07-17 00:00:00,-7.8448994361182995
189,2019-08-17 00:00:00,-6.622803599751895
190,2019-09-16 00:00:00,-7.8494021851958395
191,2019-10-17 00:00:00,-8.478836879299882
192,2019-11-16 00:00:00,-6.6579821656384235
193,2019-12-17 00:00:00,-3.951230904643214
194,2020-01-17 00:00:00,-7.774311871851486
195,2020-02-16 00:00:00,-6.283530639330541
196,2020-03-17 00:00:00,-6.907905413291879
197,2020-04-16 00:00:00,-7.151653661037981
198,2020-05-17 00:00:00,-7.52251649435571
199,2020-06-16 00:00:00,-6.780104214373598
200,2020-07-17 00:00:00,-7.23261067354508
201,2020-08-17 00:00:00,-7.7462594662143385
202,2020-09-16 00:00:00,-6.637314424493251
203,2020-10-17 00:00:00,-7.584481820865474
204,2020-11-16 00:00:00,-7.866808311814209
205,2020-12-17 00:00:00,-9.400204205322119
206,2021-01-17 00:00:00,-6.130275685468812
207,2021-02-15 00:00:00,-6.408452088983099
208,2021-03-17 00:00:00,-7.308333157818022
209,2021-04-16 00:00:00,-8.368783393690178
210,2021-05-17 00:00:00,-9.89420325150197
211,2021-06-16 00:00:00,-7.59601480402527
212,2021-07-17 00:00:00,-7.156519799184868
213,2021-08-17 00:00:00,-7.6142715060609145
214,2021-09-16 00:00:00,-6.706304042640959
215,2021-10-17 00:00:00,-7.190844411110129
216,2021-11-16 00:00:00,-6.676179565113218
217,2021-12-17 00:00:00,-5.9914402949769245
218,2022-01-17 00:00:00,-4.895048446260848
219,2022-02-15 00:00:00,-6.922244338549206
220,2022-03-17 00:00:00,-6.120295728830472
221,2022-04-16 00:00:00,-7.255319966721954
222,2022-05-17 00:00:00,-7.251909528820138
223,2022-06-16 00:00:00,-7.135180617615182
224,2022-07-17 00:00:00,-6.144873969867119
225,2022-08-17 00:00:00,-6.557388260892892
226,2022-09-16 00:00:00,-8.334580055056659
227,2022-10-17 00:00:00,-8.686320629605753
228,2022-11-16 00:00:00,-9.503378414523421
229,2022-12-17 00:00:00,-7.360322141187689
230,2023-01-17 00:00:00,-4.338835946145089
231,2023-02-15 00:00:00,-5.148629082948343
232,2023-03-17 00:00:00,-5.163417428426507
233,2023-04-16 00:00:00,-4.812687825106864
234,2023-05-17 00:00:00,-8.383203903648322
235,2023-06-16 00:00:00,-7.2300437315087684
236,2023-07-17 00:00:00,-7.214479805098052
237,2023-08-17 00:00:00,-5.458386973757516
238,2023-09-16 00:00:00,-7.818419296236581
239,25.25,40.25
240,2002-04-18 00:00:00,4.911150680124303
241,2002-05-11 00:00:00,3.1819460844121488
242,2002-08-17 00:00:00,3.5259604581838078
243,2002-09-16 00:00:00,0.6786057189117638
244,2002-10-17 00:00:00,4.622633892827331
245,2002-11-16 00:00:00,2.824996510693524
246,2002-12-17 00:00:00,4.490819189838132
247,2003-01-17 00:00:00,4.032553526566285
248,2003-02-15 00:00:00,2.777985672466415
249,2003-03-17 00:00:00,2.2810452400827677
250,2003-04-16 00:00:00,0.963223528759146
251,2003-05-12 00:00:00,0.4818746975031114
252,2003-07-17 00:00:00,1.6451809262480728
253,2003-08-17 00:00:00,1.7040870732217268
254,2003-09-16 00:00:00,1.783507133470599
255,2003-10-17 00:00:00,-0.44786079896976894
256,2003-11-16 00:00:00,-0.40135945734215817
257,2003-12-17 00:00:00,2.8030966517167712
258,2004-01-08 00:00:00,4.723197376586516
259,2004-02-17 00:00:00,3.2223725875610554
260,2004-03-17 00:00:00,1.1676305068368529
261,2004-04-16 00:00:00,2.9731762772911443
262,2004-05-17 00:00:00,1.1463346222196178
263,2004-06-16 00:00:00,0.07618033889713127
264,2004-07-17 00:00:00,2.736270507748066
265,2004-08-17 00:00:00,-0.4368062321272177
266,2004-09-16 00:00:00,0.5610846989196218
267,2004-10-17 00:00:00,0.22316800981452023
268,2004-11-16 00:00:00,0.8787577020936022
269,2004-12-17 00:00:00,1.3013329260534405
270,2005-01-17 00:00:00,2.184864081899378
271,2005-02-15 00:00:00,4.6506173693746415
272,2005-03-17 00:00:00,4.075154684888263
273,2005-04-16 00:00:00,1.2287096186825344
274,2005-05-17 00:00:00,3.0242377837510146
275,2005-06-16 00:00:00,1.886183383224846
276,2005-07-17 00:00:00,0.7967530646170241
277,2005-08-17 00:00:00,0.4329083075567992
278,2005-09-16 00:00:00,2.232899405177596
279,2005-10-17 00:00:00,1.5786178405576685
280,2005-11-16 00:00:00,0.5671030132040891
281,2005-12-17 00:00:00,1.16206048805602
282,2006-01-17 00:00:00,0.8340408635141272
283,2006-02-15 00:00:00,3.7060153067086743
284,2006-03-17 00:00:00,3.1531699764268315
285,2006-04-16 00:00:00,2.1859605441703613
286,2006-05-17 00:00:00,-0.32217424757474733
287,2006-06-16 00:00:00,1.5625897376415812
288,2006-07-17 00:00:00,-0.7319417837123747
289,2006-08-17 00:00:00,0.32656663524816676
290,2006-09-16 00:00:00,-0.5412772091627985
291,2006-10-17 00:00:00,-1.7603898151035335
292,2006-11-16 00:00:00,-0.9328740174779114
293,2006-12-17 00:00:00,0.13743271409462798
294,2007-01-17 00:00:00,0.9787734585171155
295,2007-02-15 00:00:00,1.4780236051845093
296,2007-03-17 00:00:00,0.1831248910189065
297,2007-04-16 00:00:00,-0.08785837708934396
298,2007-05-17 00:00:00,0.8307046383826748
299,2007-06-16 00:00:00,-0.10410578174759189
300,2007-07-17 00:00:00,-1.516967507976812
301,2007-08-17 00:00:00,-0.6812646685591695
302,2007-09-16 00:00:00,-0.9586421718921033
303,2007-10-17 00:00:00,-2.7191106052391065
304,2007-11-16 00:00:00,-2.2546867421800227
305,2007-12-17 00:00:00,-2.2369590061101077
306,2008-01-17 00:00:00,0.08040830467352916
307,2008-02-16 00:00:00,1.3030448796574945
308,2008-03-17 00:00:00,-0.8231878308690109
309,2008-04-16 00:00:00,-0.41159709161616975
310,2008-05-17 00:00:00,-2.4983397258358178
311,2008-06-16 00:00:00,-3.223123025354342
312,2008-07-17 00:00:00,-1.885827099772043
313,2008-08-17 00:00:00,-1.1154812179290357
314,2008-09-16 00:00:00,-2.356669650185841
315,2008-10-17 00:00:00,-4.483442212973758
316,2008-11-16 00:00:00,-1.4927742981543624
317,2008-12-17 00:00:00,-2.735911319363339
318,2009-01-17 00:00:00,1.9799752032563855
319,2009-02-15 00:00:00,-1.4590655265432275
320,2009-03-17 00:00:00,-0.2321367332307041
321,2009-04-16 00:00:00,-1.4759252718991018
322,2009-05-17 00:00:00,-2.454740717422026
323,2009-06-16 00:00:00,-2.445896530348321
324,2009-07-17 00:00:00,0.17264011737068197
325,2009-08-17 00:00:00,-2.854124748571094
326,2009-09-16 00:00:00,-3.2659722977399785
327,2009-10-17 00:00:00,-3.545742258502353
328,2009-11-16 00:00:00,-4.730314366306262
329,2009-12-17 00:00:00,-2.966755382306715
330,2010-01-17 00:00:00,0.5777041371916845
331,2010-02-15 00:00:00,-1.1116323640155652
332,2010-03-17 00:00:00,-3.248476314332777
333,2010-04-16 00:00:00,-2.0637885256380293
334,2010-05-17 00:00:00,-1.3336842598605452
335,2010-06-16 00:00:00,-2.4022661313005464
336,2010-07-17 00:00:00,-3.4412387442738948
337,2010-08-17 00:00:00,-4.310309551866502
338,2010-09-16 00:00:00,-5.4965802288745955
339,2010-10-17 00:00:00,-5.302281704133062
340,2010-11-16 00:00:00,-5.045199949981117
341,2010-12-15 00:00:00,-3.7004029196744255
342,2011-02-19 00:00:00,-3.6357667754345426
343,2011-03-17 00:00:00,-4.301991261846035
344,2011-04-16 00:00:00,-2.5815241127977573
345,2011-05-17 00:00:00,-3.0636958661182216
346,2011-07-19 00:00:00,-5.168853447152247
347,2011-08-17 00:00:00,-5.434787309971606
348,2011-09-16 00:00:00,-5.437847120593424
349,2011-10-13 00:00:00,-6.100166490506748
350,2011-11-05 00:00:00,-6.610042834144217
351,2011-12-25 00:00:00,-4.681127245292182
352,2012-01-19 00:00:00,-4.098670580615968
353,2012-02-16 00:00:00,-4.166349322438813
354,2012-03-14 00:00:00,-3.9426896190859213
355,2012-04-07 00:00:00,-4.913011056521393
356,2012-06-16 00:00:00,-6.439510113165576
357,2012-07-17 00:00:00,-5.400121561366562
358,2012-08-17 00:00:00,-7.668554551527811
359,2012-09-14 00:00:00,-7.371188113593588
360,2012-11-19 00:00:00,-7.448680664190936
361,2012-12-17 00:00:00,-7.365999858250888
362,2013-01-17 00:00:00,-5.221341394402838
363,2013-02-14 00:00:00,-7.791512249370022
364,2013-04-21 00:00:00,-7.0374563959055205
365,2013-05-17 00:00:00,-4.7148319011930395
366,2013-06-16 00:00:00,-3.944938642295945
367,2013-07-17 00:00:00,-5.843959600825423
368,2013-10-17 00:00:00,-9.27636990736325
369,2013-11-16 00:00:00,-7.551969185715114
370,2013-12-17 00:00:00,-8.789206620067409
371,2014-01-09 00:00:00,-6.0253222413162195
372,2014-03-18 00:00:00,-3.922375032753383
373,2014-04-16 00:00:00,-6.019527873086804
374,2014-05-17 00:00:00,-7.1282967238003385
375,2014-06-13 00:00:00,-7.424482826604459
376,2014-08-17 00:00:00,-6.82496657974122
377,2014-09-16 00:00:00,-7.622075571731015
378,2014-10-17 00:00:00,-6.939943872506856
379,2014-11-16 00:00:00,-6.1313571403753775
380,2015-01-23 00:00:00,-4.458505065943489
381,2015-02-15 00:00:00,-6.204585804516841
382,2015-03-17 00:00:00,-7.407735322987747
383,2015-04-12 00:00:00,-5.113964425120688
384,2015-05-02 00:00:00,-7.903446010574497
385,2015-07-16 00:00:00,-7.5434617711470215
386,2015-08-17 00:00:00,-6.699146872359007
387,2015-09-15 00:00:00,-7.138830469079928
388,2015-12-23 00:00:00,-8.422193498624836
389,2016-01-17 00:00:00,-4.738041186528687
390,2016-02-14 00:00:00,-5.204047176313712
391,2016-03-17 00:00:00,-7.710402119772366
392,2016-05-20 00:00:00,-7.75423163426168
393,2016-06-16 00:00:00,-6.639681306280671
394,2016-07-16 00:00:00,-5.736938932105229
395,2016-08-22 00:00:00,-11.044691203785256
396,2016-11-28 00:00:00,-10.8320632776123
397,2016-12-25 00:00:00,-7.540437517965541
398,2017-01-21 00:00:00,-4.757150533358989
399,2017-03-31 00:00:00,-8.791186840600167
400,2017-04-25 00:00:00,-13.091075594027007
401,2017-05-15 00:00:00,-12.005731770963878
402,2017-06-11 00:00:00,-16.72489162033209
403,2017-07-31 00:00:00,1.4342155456542969
404,2017-08-31 00:00:00,1.7941491603851318
405,2017-09-30 00:00:00,2.154082775115967
406,2017-10-31 00:00:00,2.514016628265381
407,2017-11-30 00:00:00,2.873950958251953
408,2017-12-31 00:00:00,3.233883857727051
409,2018-01-31 00:00:00,-0.9686794281005859
410,2018-02-28 00:00:00,-0.7344756126403809
411,2018-03-31 00:00:00,-0.42099952697753906
412,2018-04-30 00:00:00,-0.1075211837887764
413,2018-05-31 00:00:00,0.35180532932281494
414,2018-06-16 00:00:00,-10.07914810241283
415,2018-07-10 00:00:00,-9.808600920622581
416,2018-11-01 00:00:00,-10.994851998126949
417,2018-11-21 00:00:00,-8.695061317241443
418,2018-12-17 00:00:00,-9.356698615135159
419,2019-01-14 00:00:00,-8.527834653060255
420,2019-02-12 00:00:00,-7.367171040101783
421,2019-03-17 00:00:00,-9.171858750691978
422,2019-04-16 00:00:00,-10.126971130113256
423,2019-05-17 00:00:00,-9.687110918333204
424,2019-06-16 00:00:00,-10.603288276399924
425,2019-07-17 00:00:00,-11.082604866836363
426,2019-08-17 00:00:00,-11.457783077785233
427,2019-09-16 00:00:00,-12.086039924047782
428,2019-10-17 00:00:00,-13.465012929827434
429,2019-11-16 00:00:00,-12.733326362709068
430,2019-12-17 00:00:00,-10.570500378484617
431,2020-01-17 00:00:00,-9.436145637637566
432,2020-02-16 00:00:00,-10.90735046102897
433,2020-03-17 00:00:00,-9.876583233902046
434,2020-04-16 00:00:00,-12.83989787775751
435,2020-05-17 00:00:00,-12.213996334081216
436,2020-06-16 00:00:00,-14.883013422621907
437,2020-07-17 00:00:00,-13.208039280126126
438,2020-08-17 00:00:00,-13.175293267165962
439,2020-09-16 00:00:00,-11.843691197707493
440,2020-10-17 00:00:00,-13.615034875437242
441,2020-11-16 00:00:00,-15.428229533160554
442,2020-12-17 00:00:00,-13.452705081822547
443,2021-01-17 00:00:00,-11.954329433043165
444,2021-02-15 00:00:00,-13.225262465200036
445,2021-03-17 00:00:00,-12.002744171394095
446,2021-04-16 00:00:00,-14.006706528518059
447,2021-05-17 00:00:00,-13.863566950210876
448,2021-06-16 00:00:00,-14.545484480123864
449,2021-07-17 00:00:00,-10.466903635040495
450,2021-08-17 00:00:00,-13.516252480101972
451,2021-09-16 00:00:00,-12.987807368108612
452,2021-10-17 00:00:00,-14.655597383965361
453,2021-11-16 00:00:00,-14.613001184027478
454,2021-12-17 00:00:00,-13.07635909702045
455,2022-01-17 00:00:00,-13.21904385533136
456,2022-02-15 00:00:00,-13.769155974285322
457,2022-03-17 00:00:00,-11.927319539745929
458,2022-04-16 00:00:00,-13.072174981918334
459,2022-05-17 00:00:00,-12.828358561215918
460,2022-06-16 00:00:00,-13.670176545995739
461,2022-07-17 00:00:00,-13.822926546143245
462,2022-08-17 00:00:00,-14.580199840276558
463,2022-09-16 00:00:00,-14.744431588611015
464,2022-10-17 00:00:00,-16.35278249249479
465,2022-11-16 00:00:00,-14.674317098711871
466,2022-12-17 00:00:00,-14.553164372433743
467,2023-01-17 00:00:00,-10.161811512984624
468,2023-02-15 00:00:00,-9.428011651464988
469,2023-03-17 00:00:00,-9.36201233677292
470,2023-04-16 00:00:00,-10.789624290613958
471,2023-05-17 00:00:00,-13.131231863161483
472,2023-06-16 00:00:00,-14.925662088426714
473,2023-07-17 00:00:00,-14.64964846644004
474,2023-08-17 00:00:00,-11.9560725741088
475,2023-09-16 00:00:00,-11.780590003251767
476,21.25,59.75
477,2002-04-18 00:00:00,-2.4630731471134757
478,2002-05-11 00:00:00,-3.2908556664592954
479,2002-08-17 00:00:00,0.20541323426209987
480,2002-09-16 00:00:00,-0.21283321569927202
481,2002-10-17 00:00:00,1.7700339120787865
482,2002-11-16 00:00:00,1.35387254217003
483,2002-12-17 00:00:00,-0.7811024688100576
484,2003-01-17 00:00:00,-0.6125151057314303
485,2003-02-15 00:00:00,-1.2141759024655168
486,2003-03-17 00:00:00,-1.6647044041679482
487,2003-04-16 00:00:00,-2.462302794248147
488,2003-05-12 00:00:00,-1.3317937053165996
489,2003-07-17 00:00:00,1.0838005582374237
490,2003-08-17 00:00:00,0.718639005417555
491,2003-09-16 00:00:00,2.6676129309734247
492,2003-10-17 00:00:00,0.9263865676529962
493,2003-11-16 00:00:00,0.9360988701273565
494,2003-12-17 00:00:00,0.8820761795838865
495,2004-01-08 00:00:00,1.0917034482296342
496,2004-02-17 00:00:00,-1.0373053238119136
